school_osm_id,school_osm_type,school_name,place_osm_id,place_admin_level,place_place,place_name,lon,lat,bbox
-6006927,relation,,-59065,2,,Беларусь,27.05471570380592,51.81055481354327,"27.054236299999996,51.81034859913552,27.055213199999997,51.810782799135474"
-5953793,relation,Сярэдняя школа № 8,-82606,9,,Ленинский район,30.339934925798,53.93195093361057,"30.341113799999995,53.9329269991742,30.338650200000004,53.9308941991739"
-5953793,relation,Сярэдняя школа № 8,-62145,6,city,Могилёв,30.339934925798,53.93195093361057,"30.341113799999995,53.9329269991742,30.338650200000004,53.9308941991739"
-5953793,relation,Сярэдняя школа № 8,-59162,4,,Могилёвская область,30.339934925798,53.93195093361057,"30.341113799999995,53.9329269991742,30.338650200000004,53.9308941991739"
-5953793,relation,Сярэдняя школа № 8,-59065,2,,Беларусь,30.339934925798,53.93195093361057,"30.341113799999995,53.9329269991742,30.338650200000004,53.9308941991739"
-5947643,relation,Средняя школа №23,-82606,9,,Ленинский район,30.320945407923478,53.9101858690539,"30.322245299999995,53.9108830991708,30.319595500000002,53.909272899170524"
-5947643,relation,Средняя школа №23,-62145,6,city,Могилёв,30.320945407923478,53.9101858690539,"30.322245299999995,53.9108830991708,30.319595500000002,53.909272899170524"
-5947643,relation,Средняя школа №23,-59162,4,,Могилёвская область,30.320945407923478,53.9101858690539,"30.322245299999995,53.9108830991708,30.319595500000002,53.909272899170524"
-5947643,relation,Средняя школа №23,-59065,2,,Беларусь,30.320945407923478,53.9101858690539,"30.322245299999995,53.9108830991708,30.319595500000002,53.909272899170524"
-5881547,relation,Средняя школа № 26,-82606,9,,Ленинский район,30.292583892748127,53.90747759964136,"30.293701800000004,53.90812209917037,30.291449600000004,53.906801799170175"
-5881547,relation,Средняя школа № 26,-62145,6,city,Могилёв,30.292583892748127,53.90747759964136,"30.293701800000004,53.90812209917037,30.291449600000004,53.906801799170175"
-5881547,relation,Средняя школа № 26,-59162,4,,Могилёвская область,30.292583892748127,53.90747759964136,"30.293701800000004,53.90812209917037,30.291449600000004,53.906801799170175"
-5881547,relation,Средняя школа № 26,-59065,2,,Беларусь,30.292583892748127,53.90747759964136,"30.293701800000004,53.90812209917037,30.291449600000004,53.906801799170175"
-5875509,relation,Гимназия № 36 им. Мележа И. П.,-3628814,9,,Советский район,30.951840202680263,52.403605705723024,"30.953524900000005,52.40442059909157,30.950163499999995,52.40277869909164"
-5875509,relation,Гимназия № 36 им. Мележа И. П.,-163244,6,city,Гомель,30.951840202680263,52.403605705723024,"30.953524900000005,52.40442059909157,30.950163499999995,52.40277869909164"
-5875509,relation,Гимназия № 36 им. Мележа И. П.,-59161,4,,Гомельская область,30.951840202680263,52.403605705723024,"30.953524900000005,52.40442059909157,30.950163499999995,52.40277869909164"
-5875509,relation,Гимназия № 36 им. Мележа И. П.,-59065,2,,Беларусь,30.951840202680263,52.403605705723024,"30.953524900000005,52.40442059909157,30.950163499999995,52.40277869909164"
-5867953,relation,Школа № 32,-3628814,9,,Советский район,30.980443787090955,52.409727016467706,"30.982141700000003,52.41057309909132,30.9788426,52.408832199091385"
-5867953,relation,Школа № 32,-163244,6,city,Гомель,30.980443787090955,52.409727016467706,"30.982141700000003,52.41057309909132,30.9788426,52.408832199091385"
-5867953,relation,Школа № 32,-59161,4,,Гомельская область,30.980443787090955,52.409727016467706,"30.982141700000003,52.41057309909132,30.9788426,52.408832199091385"
-5867953,relation,Школа № 32,-59065,2,,Беларусь,30.980443787090955,52.409727016467706,"30.982141700000003,52.41057309909132,30.9788426,52.408832199091385"
-5867950,relation,Гимназия № 71,-3628814,9,,Советский район,30.982857210732778,52.41039070883436,"30.981412099999996,52.409368899091355,30.9844906,52.41116209909128"
-5867950,relation,Гимназия № 71,-163244,6,city,Гомель,30.982857210732778,52.41039070883436,"30.981412099999996,52.409368899091355,30.9844906,52.41116209909128"
-5867950,relation,Гимназия № 71,-59161,4,,Гомельская область,30.982857210732778,52.41039070883436,"30.981412099999996,52.409368899091355,30.9844906,52.41116209909128"
-5867950,relation,Гимназия № 71,-59065,2,,Беларусь,30.982857210732778,52.41039070883436,"30.981412099999996,52.409368899091355,30.9844906,52.41116209909128"
-5866922,relation,Школа № 49,-3628812,9,,Железнодорожный район,31.027654605469213,52.47072889272432,"31.026818100000003,52.470075299089075,31.028510899999997,52.471376499089025"
-5866922,relation,Школа № 49,-163244,6,city,Гомель,31.027654605469213,52.47072889272432,"31.026818100000003,52.470075299089075,31.028510899999997,52.471376499089025"
-5866922,relation,Школа № 49,-59161,4,,Гомельская область,31.027654605469213,52.47072889272432,"31.026818100000003,52.470075299089075,31.028510899999997,52.471376499089025"
-5866922,relation,Школа № 49,-59065,2,,Беларусь,31.027654605469213,52.47072889272432,"31.026818100000003,52.470075299089075,31.028510899999997,52.471376499089025"
-5866921,relation,Школа № 29,-3628812,9,,Железнодорожный район,31.025888243447177,52.47058893543546,"31.024997099999997,52.469750199089084,31.0268262,52.47138819908904"
-5866921,relation,Школа № 29,-163244,6,city,Гомель,31.025888243447177,52.47058893543546,"31.024997099999997,52.469750199089084,31.0268262,52.47138819908904"
-5866921,relation,Школа № 29,-59161,4,,Гомельская область,31.025888243447177,52.47058893543546,"31.024997099999997,52.469750199089084,31.0268262,52.47138819908904"
-5866921,relation,Школа № 29,-59065,2,,Беларусь,31.025888243447177,52.47058893543546,"31.024997099999997,52.469750199089084,31.0268262,52.47138819908904"
-5853629,relation,Сярэдняя школа №43,-82607,9,,Октябрьский район,30.338228565343396,53.874335165774674,"30.3363001,53.873122299165104,30.340148599999996,53.87556119916546"
-5853629,relation,Сярэдняя школа №43,-62145,6,city,Могилёв,30.338228565343396,53.874335165774674,"30.3363001,53.873122299165104,30.340148599999996,53.87556119916546"
-5853629,relation,Сярэдняя школа №43,-59162,4,,Могилёвская область,30.338228565343396,53.874335165774674,"30.3363001,53.873122299165104,30.340148599999996,53.87556119916546"
-5853629,relation,Сярэдняя школа №43,-59065,2,,Беларусь,30.338228565343396,53.874335165774674,"30.3363001,53.873122299165104,30.340148599999996,53.87556119916546"
-5853509,relation,Сярэдняя школа № 5,-82607,9,,Октябрьский район,30.321460648804962,53.87690387573746,"30.319618300000002,53.87585309916549,30.3234127,53.878098199165834"
-5853509,relation,Сярэдняя школа № 5,-62145,6,city,Могилёв,30.321460648804962,53.87690387573746,"30.319618300000002,53.87585309916549,30.3234127,53.878098199165834"
-5853509,relation,Сярэдняя школа № 5,-59162,4,,Могилёвская область,30.321460648804962,53.87690387573746,"30.319618300000002,53.87585309916549,30.3234127,53.878098199165834"
-5853509,relation,Сярэдняя школа № 5,-59065,2,,Беларусь,30.321460648804962,53.87690387573746,"30.319618300000002,53.87585309916549,30.3234127,53.878098199165834"
-5853508,relation,Магілёўскі дзяржаўны абласны ліцэй №2,-82607,9,,Октябрьский район,30.317668791294295,53.87680274051938,"30.318870299999993,53.87744539916575,30.316430399999994,53.875981999165525"
-5853508,relation,Магілёўскі дзяржаўны абласны ліцэй №2,-62145,6,city,Могилёв,30.317668791294295,53.87680274051938,"30.318870299999993,53.87744539916575,30.316430399999994,53.875981999165525"
-5853508,relation,Магілёўскі дзяржаўны абласны ліцэй №2,-59162,4,,Могилёвская область,30.317668791294295,53.87680274051938,"30.318870299999993,53.87744539916575,30.316430399999994,53.875981999165525"
-5853508,relation,Магілёўскі дзяржаўны абласны ліцэй №2,-59065,2,,Беларусь,30.317668791294295,53.87680274051938,"30.318870299999993,53.87744539916575,30.316430399999994,53.875981999165525"
-5851376,relation,Гімназія № 4,-82607,9,,Октябрьский район,30.32513232283419,53.87389305251476,"30.3237555,53.87256099916504,30.326641599999995,53.8752116991654"
-5851376,relation,Гімназія № 4,-62145,6,city,Могилёв,30.32513232283419,53.87389305251476,"30.3237555,53.87256099916504,30.326641599999995,53.8752116991654"
-5851376,relation,Гімназія № 4,-59162,4,,Могилёвская область,30.32513232283419,53.87389305251476,"30.3237555,53.87256099916504,30.326641599999995,53.8752116991654"
-5851376,relation,Гімназія № 4,-59065,2,,Беларусь,30.32513232283419,53.87389305251476,"30.3237555,53.87256099916504,30.326641599999995,53.8752116991654"
-5847590,relation,Учебно-педагогический комплекс детский сад — средняя школа №42,-82607,9,,Октябрьский район,30.360557515085414,53.875878014962225,"30.359085300000004,53.87503289916538,30.361710999999993,53.87685809916565"
-5847590,relation,Учебно-педагогический комплекс детский сад — средняя школа №42,-62145,6,city,Могилёв,30.360557515085414,53.875878014962225,"30.359085300000004,53.87503289916538,30.361710999999993,53.87685809916565"
-5847590,relation,Учебно-педагогический комплекс детский сад — средняя школа №42,-59162,4,,Могилёвская область,30.360557515085414,53.875878014962225,"30.359085300000004,53.87503289916538,30.361710999999993,53.87685809916565"
-5847590,relation,Учебно-педагогический комплекс детский сад — средняя школа №42,-59065,2,,Беларусь,30.360557515085414,53.875878014962225,"30.359085300000004,53.87503289916538,30.361710999999993,53.87685809916565"
-5847589,relation,Сярэдняя школа № 41,-82607,9,,Октябрьский район,30.371897520951016,53.8828900744671,"30.373483100000005,53.88406169916674,30.370543600000005,53.88174759916637"
-5847589,relation,Сярэдняя школа № 41,-62145,6,city,Могилёв,30.371897520951016,53.8828900744671,"30.373483100000005,53.88406169916674,30.370543600000005,53.88174759916637"
-5847589,relation,Сярэдняя школа № 41,-59162,4,,Могилёвская область,30.371897520951016,53.8828900744671,"30.373483100000005,53.88406169916674,30.370543600000005,53.88174759916637"
-5847589,relation,Сярэдняя школа № 41,-59065,2,,Беларусь,30.371897520951016,53.8828900744671,"30.373483100000005,53.88406169916674,30.370543600000005,53.88174759916637"
-5847588,relation,,-82607,9,,Октябрьский район,30.369791356140123,53.87584739070414,"30.3720321,53.87704829916567,30.368158799999996,53.87466029916534"
